TotalTask,StartedTask,OnGoingTask,DelayedTask,CompletedTask,WorkDay,TotalSpent,IsBadWeather,WeatherAssessment,Progress,Weekend,DayCount,Delay,predict
108,31,1,1,30,176,19217,0,35.483870967741936,27.77777777777778,0,175,7,6.952901696712818
111,41,1,1,40,220,25016,0,11.538461538461538,36.03603603603604,1,260,9,9.028901767463342
108,31,1,1,30,177,19217,0,35.483870967741936,27.77777777777778,1,176,7,6.925924916241659
135,122,1,1,121,574,78136,0,0.0,89.62962962962962,1,400,29,28.93566356153176
112,68,1,1,67,348,40498,0,3.8461538461538463,59.82142857142857,1,372,40,39.97827221239933
115,98,1,1,97,496,62868,0,7.6923076923076925,84.34782608695653,1,569,19,19.0668800925898
96,75,1,1,74,382,51376,0,15.384615384615383,77.08333333333334,1,429,37,36.9965718501455
109,20,1,0,19,107,14989,0,19.047619047619047,17.431192660550458,1,93,40,40.12455379679179
111,41,1,1,40,220,25016,0,11.538461538461538,36.03603603603604,1,261,9,9.028901767463342
93,82,1,1,81,412,58291,0,15.384615384615383,87.09677419354838,1,429,29,29.178627227263156
144,37,3,1,34,178,24540,0,9.67741935483871,23.61111111111111,1,65,12,11.375999077081564
108,32,1,0,31,179,19577,0,35.483870967741936,28.703703703703702,1,177,7,6.591449272492557
119,28,1,1,27,161,17794,0,0.0,22.689075630252105,1,233,21,20.98183881649968
87,65,1,1,64,322,39526,0,16.129032258064516,73.5632183908046,1,317,11,10.994815724148086
124,34,2,1,32,184,24977,0,19.35483870967742,25.806451612903224,1,93,5,5.110015106650483
111,53,1,1,52,232,33529,0,35.483870967741936,46.84684684684685,0,150,8,7.706785563424294
115,98,1,1,97,497,62868,0,7.6923076923076925,84.34782608695653,0,570,19,19.06345139292282
112,69,1,1,68,350,41070,0,3.8461538461538463,60.71428571428571,0,374,40,39.97128325697051
96,75,1,1,74,384,51376,0,15.384615384615383,77.08333333333334,0,431,37,36.97567738421023
96,76,1,1,75,385,51848,0,15.384615384615383,78.125,0,432,37,36.97618684459778
130,79,3,3,76,419,48271,0,9.523809523809524,58.46153846153847,0,208,13,13.131324031586905
143,133,3,3,130,675,78599,0,19.047619047619047,90.9090909090909,0,320,26,26.002478465599072
132,122,1,0,121,653,73956,0,16.129032258064516,91.66666666666666,0,656,10,9.956163019002108
149,108,3,3,105,574,65965,0,0.0,70.46979865771812,0,238,17,15.923726015490931
108,32,1,1,31,184,19577,0,35.483870967741936,28.703703703703702,0,182,7,6.944203409947679
112,69,1,1,68,353,41070,0,3.8461538461538463,60.71428571428571,0,378,40,39.974389016591175
121,103,1,1,102,566,63149,0,16.129032258064516,84.29752066115702,0,322,6,6.113273421943834
110,83,1,1,82,422,53127,0,14.285714285714285,74.54545454545455,0,462,19,18.8509275048302
115,99,1,1,98,503,63137,0,7.6923076923076925,85.21739130434783,1,575,19,19.14712489529595
149,109,3,3,106,577,66758,0,0.0,71.14093959731544,1,239,17,16.027332812794587
111,44,1,1,43,226,26204,0,11.538461538461538,38.73873873873874,1,267,9,10.109703531704527
132,122,1,1,121,655,73956,0,16.129032258064516,91.66666666666666,1,659,10,10.78908978305137
121,103,1,1,102,567,63149,0,16.129032258064516,84.29752066115702,1,323,6,6.114997455702198
127,116,1,1,115,600,76692,0,12.903225806451612,90.5511811023622,1,575,4,3.887247124355984
115,99,1,1,98,503,63137,0,7.6923076923076925,85.21739130434783,1,576,19,19.0882336860461
96,76,1,1,75,387,51848,0,15.384615384615383,78.125,1,436,37,36.99708131053305
111,44,1,1,43,226,26204,0,11.538461538461538,38.73873873873874,1,268,9,10.109703531704527
108,32,1,1,31,185,19577,0,35.483870967741936,28.703703703703702,1,184,7,6.624794401780694
110,83,1,1,82,422,53127,0,14.285714285714285,74.54545454545455,1,464,19,18.851220193638454
127,117,1,0,116,602,77218,0,12.903225806451612,91.33858267716536,1,576,4,4.371072304044194
136,17,3,2,14,105,12487,0,7.6923076923076925,10.294117647058822,0,45,19,19.80661293120304
110,83,1,1,82,423,53127,0,14.285714285714285,74.54545454545455,0,465,19,18.8509275048302
119,31,1,1,30,169,20282,0,0.0,25.210084033613445,0,242,21,21.049077267352207
127,117,1,0,116,603,77218,0,12.903225806451612,91.33858267716536,0,578,4,4.395956306753053
136,20,3,0,17,112,14162,0,7.6923076923076925,12.5,0,47,19,19.289532319840166
143,137,2,2,135,690,82147,0,19.047619047619047,94.4055944055944,0,327,26,26.17899024959772
110,83,1,1,82,424,53127,0,14.285714285714285,74.54545454545455,0,467,19,18.8509275048302
136,20,3,0,17,113,14162,0,7.6923076923076925,12.5,0,48,19,19.22013931368676
141,138,2,2,136,741,83285,0,14.285714285714285,96.45390070921984,0,356,5,5.601248112561027
110,84,1,1,83,426,53660,0,14.285714285714285,75.45454545454545,0,468,19,18.80349874313399
141,139,2,1,137,744,84112,0,14.285714285714285,97.16312056737588,0,357,5,4.919225179350381
93,83,1,1,82,423,58685,0,15.384615384615383,88.17204301075269,0,441,29,29.163396984929225
132,67,3,3,64,392,41259,0,38.095238095238095,48.48484848484848,0,189,9,8.626828406427396
112,70,1,1,69,358,41303,0,3.8461538461538463,61.60714285714286,0,385,40,39.98551899454398
110,84,1,1,83,427,53660,0,14.285714285714285,75.45454545454545,0,469,19,18.80349874313399
111,45,1,1,44,231,26586,1,11.538461538461538,39.63963963963964,1,274,9,9.0450304371245
135,124,1,1,123,583,78644,1,0.0,91.11111111111111,1,414,29,28.94274659986647
131,127,2,2,125,621,77633,1,9.67741935483871,95.41984732824427,1,218,4,4.074539940687121
91,27,1,1,26,154,18019,1,38.095238095238095,28.57142857142857,1,190,23,22.67708978983112
110,84,1,1,83,427,53660,1,14.285714285714285,75.45454545454545,1,470,19,18.8101071320418
149,112,3,3,109,596,68864,0,0.0,73.15436241610739,1,247,17,16.24451078339141
93,84,1,1,83,425,58976,0,15.384615384615383,89.24731182795699,1,443,29,28.14631738893988
87,68,1,1,67,337,41705,0,16.129032258064516,77.01149425287356,1,331,11,11.36078507130262
117,77,1,0,76,434,49102,0,23.809523809523807,64.95726495726495,1,555,24,23.99327092765745
109,21,1,1,20,114,15625,1,19.047619047619047,18.34862385321101,0,108,40,39.92288627968557
130,85,3,3,82,446,52050,1,9.523809523809524,63.07692307692307,0,220,13,13.07127086716375
119,32,1,1,31,174,21236,1,0.0,26.05042016806723,0,248,21,20.954888740320005
149,113,3,3,110,602,69718,0,0.0,73.8255033557047,0,249,17,16.820765491385348
97,65,1,0,64,362,42962,0,12.903225806451612,65.97938144329896,0,361,9,9.179682572591648
136,23,3,2,20,131,16446,0,7.6923076923076925,14.705882352941178,0,55,19,18.299797484334
135,124,1,1,123,585,78644,0,0.0,91.11111111111111,0,419,29,28.883178701999416
96,78,1,1,77,396,53395,0,15.384615384615383,80.20833333333334,0,448,37,37.04561481663515
111,46,1,1,45,236,27303,0,11.538461538461538,40.54054054054054,0,280,9,9.026291131148556
110,84,1,1,83,430,53660,0,14.285714285714285,75.45454545454545,0,476,19,19.05619009357472
87,69,1,1,68,339,42056,0,16.129032258064516,78.16091954022988,0,336,11,11.164028333115514
127,120,1,0,119,615,78669,0,12.903225806451612,93.7007874015748,0,588,4,3.985586558597991
115,100,1,1,99,510,63883,1,7.6923076923076925,86.08695652173914,1,589,19,19.056920770248528
149,116,3,3,113,614,71008,1,0.0,75.83892617449665,1,253,17,17.153990137204776
93,86,1,1,85,430,59951,1,15.384615384615383,91.39784946236558,1,449,29,29.137794059033897
110,84,1,1,83,430,53660,1,14.285714285714285,75.45454545454545,1,477,19,19.04758383228929
148,109,1,1,108,631,73475,1,14.285714285714285,72.97297297297297,1,449,26,25.88909634757076
135,125,1,1,124,587,79610,0,0.0,91.85185185185183,1,422,29,28.96919328350348
132,69,3,3,66,407,42345,0,38.095238095238095,50.0,1,198,9,8.997691602569123
141,71,2,1,69,388,47600,0,11.538461538461538,48.93617021276596,1,226,17,17.005561670762493
87,69,1,1,68,341,42056,0,16.129032258064516,78.16091954022988,1,338,11,11.157878588409606
117,78,1,1,77,439,49669,0,23.809523809523807,65.8119658119658,1,562,24,24.044146213041333
96,78,1,1,77,398,53395,0,15.384615384615383,80.20833333333334,0,451,37,37.04561481663515
109,22,1,1,21,120,16313,0,19.047619047619047,19.26605504587156,0,115,40,39.81683933277074
87,69,1,1,68,342,42056,0,16.129032258064516,78.16091954022988,0,339,11,11.08343475849799
148,109,1,1,108,631,73475,0,14.285714285714285,72.97297297297297,0,451,26,26.112288312057192
136,26,3,0,23,143,17915,0,7.6923076923076925,16.911764705882355,0,60,19,18.956508149956992
121,106,1,1,105,583,64602,0,16.129032258064516,86.77685950413223,0,341,6,5.994070827343624
124,43,2,1,41,228,30409,0,19.35483870967742,33.064516129032256,0,117,5,5.031294581123095
136,26,3,1,23,147,17915,0,7.6923076923076925,16.911764705882355,0,62,19,19.06173951754156
144,46,2,1,44,229,29353,0,9.67741935483871,30.55555555555556,0,90,12,12.019366330275464
131,129,1,0,128,638,79304,0,9.67741935483871,97.70992366412212,0,230,4,3.5927062110697285
110,85,1,1,84,435,53903,0,14.285714285714285,76.36363636363637,0,482,19,19.05076185138316
87,69,1,1,68,344,42056,0,16.129032258064516,78.16091954022988,0,342,11,11.233108521112827
143,141,2,2,139,710,84613,0,19.047619047619047,97.2027972027972,0,343,26,26.066430145601064
112,73,1,0,72,372,43457,0,3.8461538461538463,64.28571428571429,0,399,40,39.62935900406157
91,29,1,1,28,165,19397,0,38.095238095238095,30.76923076923077,0,203,23,22.96906343383964
124,43,2,2,41,232,30409,0,19.35483870967742,33.064516129032256,0,119,5,5.061759739721513
97,67,1,0,66,371,44924,0,12.903225806451612,68.04123711340206,1,372,9,8.899847281182904
130,89,3,3,86,466,54702,0,9.523809523809524,66.15384615384615,1,232,13,12.83959227192847
111,49,1,1,48,246,28683,0,11.538461538461538,43.24324324324324,1,288,9,8.993636700023874
132,126,1,0,125,677,76574,0,16.129032258064516,94.6969696969697,1,680,10,9.94251216364339
124,44,2,1,42,234,31195,0,19.35483870967742,33.87096774193548,1,120,5,5.020888354672227
141,74,2,2,72,400,50146,0,11.538461538461538,51.06382978723404,1,233,17,17.138098501529587
115,102,1,1,101,519,64624,0,7.6923076923076925,87.82608695652175,0,598,19,19.049489460292737
119,34,1,1,33,183,22930,0,0.0,27.73109243697479,0,262,21,21.011872156136835
112,73,1,1,72,374,43457,0,3.8461538461538463,64.28571428571429,0,402,40,39.94090720996539
124,44,2,1,42,237,31195,0,19.35483870967742,33.87096774193548,0,122,5,5.063595627004563
127,122,1,0,121,626,80161,0,12.903225806451612,95.2755905511811,0,598,4,4.028052603018498
149,120,3,3,117,638,73459,0,0.0,78.52348993288591,0,263,17,17.28398035412781
127,122,1,0,121,627,80161,0,12.903225806451612,95.2755905511811,0,599,4,4.016547862129503
111,61,1,0,60,266,40120,0,35.483870967741936,54.054054054054056,0,180,8,7.981099161167751
123,102,1,0,101,522,69807,0,9.67741935483871,82.11382113821138,0,292,7,7.053019334124858
119,35,1,1,34,186,23178,0,0.0,28.57142857142857,0,264,21,21.005164688124957
108,37,1,1,36,211,22542,0,35.483870967741936,33.33333333333333,0,209,7,6.631181160431172
121,108,1,1,107,593,65958,0,16.129032258064516,88.42975206611571,0,349,6,6.013485496515589
136,31,3,1,28,170,21794,0,7.6923076923076925,20.588235294117645,0,70,19,19.42000351231784
141,77,2,1,75,412,51997,0,11.538461538461538,53.191489361702125,0,238,17,17.177175639081927
117,79,1,1,78,446,49939,0,23.809523809523807,66.66666666666666,0,574,24,23.97886004496215
115,102,1,1,101,522,64624,0,7.6923076923076925,87.82608695652175,1,603,19,19.01731009333728
108,38,1,1,37,214,23424,0,35.483870967741936,34.25925925925926,1,211,7,6.65961091112624
96,82,1,1,81,409,55849,0,15.384615384615383,84.375,1,464,37,37.08872993225597
131,130,1,1,129,647,80105,0,9.67741935483871,98.47328244274809,1,240,4,4.983922053727131
148,110,1,1,109,640,74010,0,14.285714285714285,73.64864864864865,1,464,26,25.91236201609556
93,88,1,1,87,443,60994,0,15.384615384615383,93.5483870967742,0,465,29,28.951530173247395
121,109,1,1,108,597,66927,0,16.129032258064516,89.25619834710744,0,353,6,6.031919591933932
108,40,1,0,39,219,24652,0,35.483870967741936,36.11111111111111,0,214,7,7.908039674615086
132,74,3,3,71,440,45210,0,38.095238095238095,53.78787878787878,0,214,9,9.01225359826569
149,123,3,3,120,660,75298,0,0.0,80.53691275167785,0,271,17,17.488581219834916
97,68,1,1,67,382,45371,0,12.903225806451612,69.0721649484536,0,383,9,9.042167043241736
132,128,1,0,127,686,77923,0,16.129032258064516,96.21212121212122,0,691,10,10.02864406587307
144,52,2,1,50,254,32639,0,9.67741935483871,34.72222222222222,0,103,12,11.992716107442195
132,75,3,3,72,443,45652,0,38.095238095238095,54.54545454545454,0,215,9,9.16846791522332
131,131,1,1,130,651,80720,0,9.67741935483871,99.23664122137404,0,243,4,4.6377635132687125
91,30,1,1,29,173,19618,0,38.095238095238095,31.868131868131865,0,215,23,23.0060765547307
124,49,2,1,47,257,34431,0,19.35483870967742,37.903225806451616,0,131,5,4.965843970524677
117,80,1,1,79,449,50292,0,23.809523809523807,67.52136752136752,0,579,24,24.04217712760985
127,125,1,0,124,636,82359,0,12.903225806451612,97.63779527559056,0,607,4,4.023401846954787
136,34,2,1,32,185,24744,0,7.6923076923076925,23.52941176470588,0,76,19,18.819503587355232
110,87,1,1,86,446,54616,0,14.285714285714285,78.18181818181819,0,496,19,19.09411398275117
141,79,2,1,77,424,52757,0,11.538461538461538,54.60992907801418,1,246,17,17.728799821682717
124,49,2,2,47,262,34431,0,19.35483870967742,37.903225806451616,1,134,5,5.140257675093583
115,104,1,1,103,530,65595,0,7.6923076923076925,89.56521739130436,1,611,19,18.93313402601618
144,52,2,2,50,262,32639,0,9.67741935483871,34.72222222222222,1,107,12,12.070039458173005
112,74,1,1,73,383,43792,0,3.8461538461538463,65.17857142857143,1,415,40,40.01101338159535
123,105,1,1,104,532,71739,0,9.67741935483871,84.5528455284553,0,305,7,7.053695979151801
115,105,1,1,104,534,66130,0,7.6923076923076925,90.43478260869566,0,614,19,19.280677907727497
121,110,1,1,109,605,67449,0,16.129032258064516,90.08264462809916,0,362,6,5.9233901028521565
127,126,1,0,125,642,82916,0,12.903225806451612,98.4251968503937,0,614,4,4.04429695905694
132,129,1,0,128,692,78881,0,16.129032258064516,96.96969696969695,0,699,10,9.990876508838683
87,73,1,1,72,363,44291,0,16.129032258064516,82.75862068965517,0,363,11,11.213629646389766
96,86,1,1,85,423,57001,0,15.384615384615383,88.54166666666666,0,476,37,37.1172113150744
109,27,1,0,26,143,19195,0,19.047619047619047,23.85321100917432,0,140,40,39.96971908354428
117,81,1,1,80,456,51098,0,23.809523809523807,68.37606837606837,0,588,24,24.11915066385993
127,126,1,1,125,642,82916,0,12.903225806451612,98.4251968503937,0,616,4,3.934592598052607
144,54,2,2,52,272,33663,1,9.67741935483871,36.11111111111111,1,113,12,12.139793049473472
119,38,1,1,37,200,25170,1,0.0,31.09243697478992,1,281,21,21.02578919901882
132,79,3,3,76,463,47727,1,38.095238095238095,57.57575757575758,1,225,9,8.928991039974083
112,75,1,1,74,390,44772,1,3.8461538461538463,66.07142857142857,1,421,40,40.04406302731351
127,126,1,1,125,643,82916,1,12.903225806451612,98.4251968503937,1,617,4,3.94402312248096
130,96,3,3,93,507,59233,0,9.523809523809524,71.53846153846153,1,254,13,13.227832656621306
124,54,2,1,52,282,36701,0,19.35483870967742,41.935483870967744,1,142,5,4.992658032027268
97,70,1,1,69,395,46961,0,12.903225806451612,71.1340206185567,0,395,9,9.050288380925142
132,129,1,1,128,695,78881,0,16.129032258064516,96.96969696969695,0,703,10,10.09137295362436
124,54,2,1,52,284,36701,0,19.35483870967742,41.935483870967744,0,143,5,5.014559009300886
115,106,1,1,105,540,66876,0,7.6923076923076925,91.30434782608695,0,620,19,19.021238067267607
109,27,1,0,26,144,19195,0,19.047619047619047,23.85321100917432,0,144,40,39.980500634324216
132,130,1,0,129,697,79590,0,16.129032258064516,97.72727272727272,0,704,10,10.001201610974224
112,76,1,1,75,393,45432,0,3.8461538461538463,66.96428571428571,0,424,40,40.025660266780704
135,132,1,1,131,613,82469,0,0.0,97.03703703703704,0,453,29,29.01701550659934
87,2,2,0,0,6,0,0,9.523809523809524,0.0,0,5,23,23.01083423225666
111,65,1,1,64,288,41971,0,35.483870967741936,57.65765765765766,0,202,8,8.377530444429087
141,85,3,1,82,446,56437,0,11.538461538461538,58.15602836879432,0,258,17,16.438911856803518
139,3,3,0,0,14,0,0,19.23076923076924,0.0,0,6,35,35.018197233217705
110,89,1,1,88,457,55993,0,14.285714285714285,80.0,0,510,19,19.097113512270173
87,74,1,1,73,371,45104,0,16.129032258064516,83.9080459770115,0,370,11,10.894032475410516
124,55,2,1,53,289,37667,0,19.35483870967742,42.74193548387097,0,146,5,4.951221598928189
149,131,3,3,128,702,80062,0,0.0,85.90604026845638,0,287,17,16.99635927700135
130,98,3,3,95,521,60200,0,9.523809523809524,73.07692307692307,0,259,13,12.923062553140172
149,131,3,3,128,704,80062,1,0.0,85.90604026845638,1,288,17,17.034936653624275
141,86,3,1,83,451,56709,1,11.538461538461538,58.86524822695035,1,260,17,16.37165738329097
115,107,1,1,106,545,67727,1,7.6923076923076925,92.17391304347828,1,625,19,18.94353214729674
97,72,1,1,71,402,48512,1,12.903225806451612,73.19587628865979,1,401,9,9.091304046900609
119,39,1,1,38,205,25888,1,0.0,31.93277310924369,1,289,21,21.245195619471108
141,86,3,1,83,451,56709,1,11.538461538461538,58.86524822695035,1,261,17,16.37165738329097
97,72,1,1,71,403,48512,0,12.903225806451612,73.19587628865979,0,402,9,9.09994055198442
115,107,1,1,106,546,67727,0,7.6923076923076925,92.17391304347828,0,627,19,18.93891172145252
109,28,1,0,27,150,20153,0,19.047619047619047,24.770642201834864,0,151,40,39.5481076188091
149,133,3,3,130,713,81598,0,0.0,87.24832214765101,0,292,17,16.88628917769117
110,89,1,1,88,460,55993,0,14.285714285714285,80.0,0,516,19,19.102078229468336
96,88,1,1,87,432,58047,0,15.384615384615383,90.625,0,489,37,36.821654014528775
123,107,1,1,106,549,72947,0,9.67741935483871,86.1788617886179,0,321,7,7.019828460192205
108,43,1,1,42,240,26303,0,35.483870967741936,38.88888888888889,0,237,7,7.021857820914395
108,43,1,1,42,242,26303,0,35.483870967741936,38.88888888888889,1,239,7,7.037382013161935
132,85,3,3,82,497,51299,0,38.095238095238095,62.121212121212125,1,239,9,8.97780721180354
141,87,3,2,84,465,57696,0,11.538461538461538,59.57446808510638,1,267,17,17.051481579607955
108,44,1,0,43,243,26990,0,35.483870967741936,39.81481481481482,1,240,7,7.028065171594083
112,77,1,1,76,401,46089,0,3.8461538461538463,67.85714285714286,1,436,40,40.03047450322012
130,100,3,3,97,539,61471,0,9.523809523809524,74.61538461538461,0,269,13,13.237497680087674
132,86,3,3,83,501,52181,0,38.095238095238095,62.87878787878788,0,241,9,9.86782932399112
130,101,3,3,98,542,61764,0,9.523809523809524,75.38461538461539,0,270,13,13.16854680753588
112,78,1,1,77,404,46850,0,3.8461538461538463,68.75,0,438,40,40.05057352288824
139,4,3,0,1,40,1400,0,19.23076923076924,0.7194244604316548,0,18,35,34.94112164828422
117,84,1,1,83,468,53524,0,23.809523809523807,70.94017094017094,0,606,24,23.71977137735323
109,30,1,0,29,156,20989,0,19.047619047619047,26.605504587155966,0,159,40,40.05650244528553
111,59,1,0,58,292,36337,0,11.538461538461538,52.25225225225225,0,327,9,8.956099326377828
111,69,1,0,68,303,44312,0,35.483870967741936,61.26126126126125,0,216,8,8.085060067226753
108,44,1,1,43,247,26990,0,35.483870967741936,39.81481481481482,0,244,7,7.004524830100511
141,89,3,2,86,482,58824,1,11.538461538461538,60.99290780141844,0,273,17,17.080265346895633
124,60,2,1,58,315,40619,1,19.35483870967742,46.774193548387096,0,161,5,5.213818915570503
117,85,1,1,84,471,53834,1,23.809523809523807,71.7948717948718,0,609,24,24.45355309790941
109,30,1,0,29,158,20989,1,19.047619047619047,26.605504587155966,1,162,40,40.04287385725385
132,88,3,2,85,513,53546,1,38.095238095238095,64.39393939393939,1,246,9,9.290850271495604
91,34,1,1,33,197,21503,1,38.095238095238095,36.26373626373626,1,246,23,22.963059317271675
96,90,1,1,89,440,58878,1,15.384615384615383,92.70833333333334,1,499,37,37.22869644305703
149,139,3,3,136,743,84540,1,0.0,91.2751677852349,1,303,17,16.624151120951385
97,76,1,1,75,417,50009,1,12.903225806451612,77.31958762886599,1,415,9,8.75977619913667
130,104,3,3,101,552,63312,1,9.523809523809524,77.6923076923077,1,275,13,13.08062893856388
141,89,2,2,87,485,61759,1,11.538461538461538,61.70212765957447,1,275,17,16.94998251528725
132,88,3,2,85,516,53546,0,38.095238095238095,64.39393939393939,0,248,9,9.498383544992269
87,5,2,0,3,29,3372,0,9.523809523809524,3.4482758620689653,0,24,23,22.68494479819057
117,86,1,1,85,473,54158,0,23.809523809523807,72.64957264957265,0,612,24,24.06642627602944
136,51,3,3,48,264,34733,1,7.6923076923076925,35.294117647058826,0,109,19,19.15999172161557
123,109,1,1,108,560,74188,1,9.67741935483871,87.8048780487805,0,333,7,7.079507005360231
130,104,3,3,101,556,63312,1,9.523809523809524,77.6923076923077,0,277,13,12.929132282092016
132,132,1,1,131,712,80965,1,16.129032258064516,99.24242424242424,0,725,10,9.906607373704194
144,67,2,1,65,322,41362,1,9.67741935483871,45.13888888888889,0,137,12,11.967085374866858
111,69,1,0,68,307,44312,0,35.483870967741936,61.26126126126125,0,222,8,8.159932116613366
123,110,1,1,109,561,74959,0,9.67741935483871,88.6178861788618,0,334,7,6.8857499657008
136,53,3,2,50,270,36289,0,7.6923076923076925,36.76470588235294,0,111,19,19.371174764087502
144,67,2,1,65,326,41362,0,9.67741935483871,45.13888888888889,0,139,12,11.922208283064922
132,90,3,3,87,527,54979,0,38.095238095238095,65.9090909090909,0,251,9,8.908388929351734
91,35,1,1,34,200,22194,0,38.095238095238095,37.362637362637365,0,251,23,22.96215029094421
97,77,1,1,76,422,50833,0,12.903225806451612,78.35051546391753,0,420,9,8.887587505242866
119,45,1,1,44,226,30412,0,0.0,36.97478991596639,0,308,21,21.071362752021034
139,7,3,1,4,64,4111,0,19.23076923076924,2.877697841726619,0,28,35,35.06209869221877
110,91,1,1,90,472,57062,0,14.285714285714285,81.81818181818183,0,532,19,19.066795103989737
119,45,1,1,44,226,30412,0,0.0,36.97478991596639,1,309,21,21.070346218667712
117,87,1,0,86,477,54455,0,23.809523809523807,73.50427350427351,1,617,24,23.908257969984536
115,1,1,0,0,1,0,0,9.523809523809524,0.0,1,2,28,28.150376696750048
130,106,3,3,103,565,65192,0,9.523809523809524,79.23076923076923,1,282,13,13.062022615943736
121,116,1,1,115,637,70712,0,16.129032258064516,95.0413223140496,1,394,6,5.973424613180416
124,63,2,2,61,330,42966,0,19.35483870967742,49.193548387096776,1,170,5,4.894949226520314
101,2,2,0,0,4,0,0,9.67741935483871,0.0,1,2,5,4.815050796059243
140,2,2,0,0,4,0,0,7.6923076923076925,0.0,0,3,15,14.700140618251885
115,1,1,0,0,3,0,0,9.523809523809524,0.0,0,4,28,28.06646669338281
101,2,2,0,0,7,0,0,9.67741935483871,0.0,0,4,5,4.822338977574166
117,87,1,1,86,479,54455,0,23.809523809523807,73.50427350427351,0,620,24,24.086439097856985
149,143,2,2,141,767,87236,0,0.0,94.63087248322148,0,313,17,15.904186222481687
130,108,3,3,105,573,67140,0,9.523809523809524,80.76923076923077,0,285,13,13.038580813204335
111,60,1,1,59,302,36939,0,11.538461538461538,53.15315315315316,0,341,9,9.15868071689258
101,2,2,0,0,9,0,0,9.67741935483871,0.0,0,5,5,4.820200144884641
136,57,3,3,54,289,39080,0,7.6923076923076925,39.70588235294117,0,118,19,18.82599184722878
87,79,1,1,78,399,47671,0,16.129032258064516,89.65517241379311,0,398,11,11.085330063993045
149,144,2,2,142,772,87685,0,0.0,95.3020134228188,0,315,17,15.2110451654348
115,2,2,0,0,9,0,0,9.523809523809524,0.0,0,7,28,27.79344972726196
148,117,1,1,116,676,78773,0,14.285714285714285,78.37837837837837,0,511,26,26.04949200015492
115,111,1,1,110,569,70645,0,7.6923076923076925,95.65217391304348,1,652,19,19.155004361222584
97,78,1,1,77,428,51468,0,12.903225806451612,79.38144329896907,1,428,9,8.965765557825964
109,33,1,0,32,167,22571,0,19.047619047619047,29.357798165137616,1,176,40,40.02434443358763
115,2,2,0,0,9,0,0,9.523809523809524,0.0,1,8,28,27.825481954627524
144,72,3,1,69,344,44380,0,9.67741935483871,47.91666666666667,1,148,12,11.955643112434904
121,118,1,1,117,645,72252,0,16.129032258064516,96.69421487603306,1,400,6,6.109453119405973
125,2,2,0,0,7,0,0,9.523809523809524,0.0,1,9,9,9.029457690667387
140,2,2,0,0,12,0,0,7.6923076923076925,0.0,1,9,15,14.719808400616078
124,65,2,2,63,343,44431,0,19.35483870967742,50.80645161290322,1,177,5,4.950218686419451
125,2,2,0,0,11,0,0,9.523809523809524,0.0,0,11,9,8.927325817978474
119,46,1,1,45,232,31028,0,0.0,37.81512605042017,0,319,21,21.044617117802066
150,2,2,0,0,14,0,0,7.6923076923076925,0.0,0,11,11,11.850162467608444
121,118,1,1,117,648,72252,0,16.129032258064516,96.69421487603306,0,403,6,5.798307671240057
117,88,1,0,87,485,55208,0,23.809523809523807,74.35897435897436,0,627,24,23.84472063441192
130,112,3,3,109,590,69010,0,9.523809523809524,83.84615384615385,0,292,13,13.85868650353152
112,81,1,1,80,422,48631,0,3.8461538461538463,71.42857142857143,0,460,40,39.90989242633188
110,93,1,1,92,481,58128,0,14.285714285714285,83.63636363636363,0,544,19,19.095216474258653
117,88,1,1,87,485,55208,0,23.809523809523807,74.35897435897436,0,628,24,24.013464792155197
148,118,1,1,117,678,79054,0,14.285714285714285,79.05405405405406,0,516,26,25.959818006540647
144,76,3,1,73,360,46666,0,9.67741935483871,50.69444444444444,0,153,12,11.981077504255357
150,2,2,0,0,18,0,0,7.6923076923076925,0.0,0,13,11,11.272570962551274
91,37,1,1,36,211,23242,0,38.095238095238095,39.56043956043956,0,265,23,22.949856349797503
141,95,2,1,93,518,65629,0,11.538461538461538,65.95744680851064,0,293,17,16.943570187016324
139,14,3,2,11,95,10616,0,19.23076923076924,7.913669064748201,0,41,35,35.41343822079054
96,94,1,1,93,460,61116,1,15.384615384615383,96.875,0,518,37,37.386347157677136
112,81,1,1,80,423,48631,1,3.8461538461538463,71.42857142857143,0,462,40,39.89112066938307
91,37,1,1,36,212,23242,1,38.095238095238095,39.56043956043956,0,266,23,22.936355444813877
115,113,1,1,112,577,72373,0,7.6923076923076925,97.3913043478261,1,659,19,18.901192698860743
123,113,1,1,112,578,75982,0,9.67741935483871,91.05691056910568,1,351,7,7.003363871621534
87,9,1,1,8,50,6691,0,9.523809523809524,9.195402298850574,1,43,23,23.02496903043104
141,97,2,0,95,523,66887,0,11.538461538461538,67.37588652482269,1,295,17,16.826385076804602
110,93,1,1,92,482,58128,0,14.285714285714285,83.63636363636363,1,547,19,19.03818868974415
96,94,1,1,93,460,61116,0,15.384615384615383,96.875,1,520,37,37.39217846887843
97,79,1,1,78,435,52026,0,12.903225806451612,80.41237113402062,1,436,9,8.905960574974618
150,2,2,0,0,22,0,0,7.6923076923076925,0.0,1,16,11,10.751003357173634
124,68,2,2,66,358,45992,0,19.35483870967742,53.2258064516129,1,184,5,4.807394569770825
125,2,2,0,0,19,0,0,9.523809523809524,0.0,0,17,9,8.928182035010853
111,62,1,1,61,310,38163,0,11.538461538461538,54.95495495495496,0,353,9,9.12457385591117
135,135,1,1,134,640,84097,0,0.0,99.25925925925924,0,493,29,28.615604071427217
